===== Starting battle of <TruthBot> vs <PatientBot> with memory tape size: 18 =====

[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | 1 | -1 | -1 | 89< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | 1 | -1 | -1 | 90< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | 1 | -1 | -1 | 91< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | 1 | -1 | -1 | 92< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | 1 | -1 | -1 | 93< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | 1 | -1 | -1 | 94< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | 1 | -1 | -1 | 95< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | -1 | 96< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | 1 | -1 | -1 | 97< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | -1 | 98< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | -1 | 99< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | -1 | 100< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | 1 | -1 | -1 | 101< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | 1 | -1 | -1 | 102< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | 1 | -1 | -1 | 103< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | 1 | -1 | -1 | 104< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | 1 | -1 | -1 | 105< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | -1 | 106< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | 1 | -1 | -1 | 107< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | -1 | 108< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | 1 | -1 | -1 | 109< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | -1 | 110< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | 1 | -1 | -1 | 111< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | -1 | 112< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | 1 | -1 | -1 | 113< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | 114< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | 115< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | 116< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -1 | 117< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | -1 | 118< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >5 | -1 | -1 | 119< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -1 | 120< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -1 | -1 | 121< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | 122< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -1 | 123< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | 124< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -1 | 125< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | 126< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -1 | 127< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | 128< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -1 | -127< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -1 | -126< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -125< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -124< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -123< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -122< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -1 | -121< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -120< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -1 | -119< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -118< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -1 | -117< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -116< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -1 | -115< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -114< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -113< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -112< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -111< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -110< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -109< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -108< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -107< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -106< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -105< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -104< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -103< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-102< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-100< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-98< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-96< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-94< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-93< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-93< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-92< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-92< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-91< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-91< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-90< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-90< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-89< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-89< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-88< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-88< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-87< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-87< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-86< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-86< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-85< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-85< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-84< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-84< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-83< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-83< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-82< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-82< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-81< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-81< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-80< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-80< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-79< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-79< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-78< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-78< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-77< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-77< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-76< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-76< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-75< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-75< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-74< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-74< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-73< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-73< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-72< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-72< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-71< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-71< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-70< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-70< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-69< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-69< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-68< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-68< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-67< | 128 ]
[ 128 | 2 | -4 | 2 | -4 | 2 | -4 | 2 | -4 | -5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | >-67< | 128 ]
